graph_uid,tracking_timestamp_us,utc_timestamp_ns,tx_world_device,ty_world_device,tz_world_device,qx_world_device,qy_world_device,qz_world_device,qw_world_device,device_linear_velocity_x_device,device_linear_velocity_y_device,device_linear_velocity_z_device,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_world,gravity_y_world,gravity_z_world,quality_score,geo_available,tx_ecef_device,ty_ecef_device,tz_ecef_device,qx_ecef_device,qy_ecef_device,qz_ecef_device,qw_ecef_device
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67071907,1782981823573984850,2.032994,0.325777,0.013714,0.622043796,0.425327681,-0.511930161,0.412414099,0.000705,-0.001811,0.010715,-0.004912,0.003673,-0.003358,0.000000,-0.000000,-9.810000,1.0,0,0.259841,1.747223,-0.983789,0.001156848,-0.000248430,-0.000543910,0.999999152
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67072907,1782981823574984850,2.032990,0.325768,0.013711,0.622042141,0.425334142,-0.511927549,0.412413175,0.000672,-0.001963,0.010704,-0.003422,0.003502,-0.004264,0.000000,-0.000000,-9.810000,1.0,0,0.259843,1.747222,-0.983779,0.001152326,-0.000244587,-0.000548026,0.999999156
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67073907,1782981823575984850,2.032986,0.325758,0.013708,0.622040901,0.425340048,-0.511925994,0.412410885,0.000666,-0.002054,0.010686,-0.002211,0.003756,-0.004983,0.000000,-0.000000,-9.810000,1.0,0,0.259844,1.747220,-0.983768,0.001149557,-0.000240838,-0.000552754,0.999999157
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67074907,1782981823576984850,2.032981,0.325749,0.013705,0.622040688,0.425344670,-0.511925257,0.412407353,0.000498,-0.002294,0.010829,0.000737,0.003749,-0.003992,0.000000,-0.000000,-9.810000,1.0,0,0.259846,1.747218,-0.983757,0.001148990,-0.000237075,-0.000557220,0.999999157
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67075907,1782981823577984850,2.032975,0.325740,0.013702,0.622041750,0.425347559,-0.511924814,0.412403322,0.000346,-0.002319,0.010723,0.001227,0.003939,-0.003003,0.000000,-0.000000,-9.810000,1.0,0,0.259847,1.747215,-0.983747,0.001150271,-0.000233347,-0.000560442,0.999999154
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67076907,1782981823578984850,2.032970,0.325730,0.013700,0.622043495,0.425349068,-0.511924307,0.412399762,-0.000020,-0.002437,0.010723,0.002657,0.003133,-0.000977,0.000000,-0.000000,-9.810000,1.0,0,0.259847,1.747213,-0.983736,0.001152219,-0.000230000,-0.000562248,0.999999152
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67077907,1782981823579984850,2.032964,0.325721,0.013698,0.622045880,0.425348871,-0.511923514,0.412397354,-0.000351,-0.002390,0.010536,0.002040,0.002946,0.001248,0.000000,-0.000000,-9.810000,1.0,0,0.259847,1.747210,-0.983725,0.001154465,-0.000227345,-0.000562012,0.999999150
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67078907,1782981823580984850,2.032958,0.325711,0.013697,0.622049208,0.425347438,-0.511922079,0.412395593,-0.000598,-0.002536,0.010560,0.003576,0.003123,0.003014,0.000000,-0.000000,-9.810000,1.0,0,0.259847,1.747207,-0.983714,0.001157057,-0.000224594,-0.000560011,0.999999149
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67079907,1782981823581984850,2.032953,0.325702,0.013696,0.622052460,0.425344873,-0.511920734,0.412395003,-0.000989,-0.002362,0.010219,0.001740,0.001061,0.004002,0.000000,-0.000000,-9.810000,1.0,0,0.259846,1.747205,-0.983704,0.001159507,-0.000222904,-0.000556777,0.999999148
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67080907,1782981823582984850,2.032947,0.325693,0.013696,0.622054968,0.425342946,-0.511919399,0.412394864,-0.000803,-0.002321,0.010102,0.001946,0.002429,0.002258,0.000000,-0.000000,-9.810000,1.0,0,0.259845,1.747202,-0.983694,0.001161047,-0.000221530,-0.000554031,0.999999148
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67081907,1782981823583984850,2.032942,0.325684,0.013695,0.622056736,0.425342152,-0.511918532,0.412394093,-0.000831,-0.002173,0.009865,0.001028,0.001019,0.000442,0.000000,-0.000000,-9.810000,1.0,0,0.259844,1.747200,-0.983684,0.001162293,-0.000220087,-0.000552820,0.999999148
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67082907,1782981823584984850,2.032937,0.325675,0.013694,0.622057625,0.425342623,-0.511918608,0.412392172,-0.000432,-0.002267,0.009912,0.002667,0.002597,-0.002811,0.000000,-0.000000,-9.810000,1.0,0,0.259844,1.747197,-0.983674,0.001163647,-0.000218668,-0.000553748,0.999999146
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67083907,1782981823585984850,2.032932,0.325666,0.013693,0.622058813,0.425342868,-0.511919804,0.412388642,-0.000651,-0.002451,0.010018,0.004958,0.001245,-0.002300,0.000000,-0.000000,-9.810000,1.0,0,0.259843,1.747195,-0.983664,0.001166717,-0.000217201,-0.000555692,0.999999141
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67084907,1782981823586984850,2.032926,0.325658,0.013691,0.622060434,0.425342463,-0.511921135,0.412384962,-0.000672,-0.002429,0.009864,0.004667,0.002287,-0.001866,0.000000,-0.000000,-9.810000,1.0,0,0.259843,1.747192,-0.983654,0.001170449,-0.000215801,-0.000557182,0.999999137
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67085907,1782981823587984850,2.032921,0.325649,0.013691,0.622062223,0.425341395,-0.511921943,0.412382363,-0.001162,-0.002354,0.009644,0.003798,0.000248,0.000430,0.000000,-0.000000,-9.810000,1.0,0,0.259842,1.747190,-0.983644,0.001173695,-0.000214724,-0.000557418,0.999999133
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67086907,1782981823588984850,2.032916,0.325641,0.013691,0.622062321,0.425340399,-0.511922800,0.412382179,-0.001285,-0.001964,0.009110,-0.000387,-0.002170,-0.001222,0.000000,-0.000000,-9.810000,1.0,0,0.259841,1.747188,-0.983634,0.001174723,-0.000215540,-0.000557205,0.999999132
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67087907,1782981823589984850,2.032911,0.325633,0.013690,0.622061166,0.425340773,-0.511924604,0.412381295,-0.000893,-0.002198,0.009319,0.002484,-0.000986,-0.004826,0.000000,-0.000000,-9.810000,1.0,0,0.259840,1.747185,-0.983625,0.001175373,-0.000216722,-0.000559126,0.999999129
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67088907,1782981823590984850,2.032907,0.325624,0.013689,0.622060622,0.425342112,-0.511926873,0.412377918,-0.000591,-0.002299,0.009314,0.003899,0.001470,-0.006569,0.000000,-0.000000,-9.810000,1.0,0,0.259839,1.747183,-0.983616,0.001177530,-0.000216420,-0.000562854,0.999999125
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67089907,1782981823591984850,2.032901,0.325616,0.013688,0.622061278,0.425343195,-0.511929145,0.412372991,-0.000693,-0.002558,0.009451,0.006904,0.002064,-0.005987,0.000000,-0.000000,-9.810000,1.0,0,0.259839,1.747180,-0.983607,0.001181279,-0.000214952,-0.000566705,0.999999119
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67090907,1782981823592984850,2.032896,0.325608,0.013687,0.622061678,0.425343548,-0.511931856,0.412368657,-0.001079,-0.002438,0.009143,0.005427,-0.000590,-0.005463,0.000000,-0.000000,-9.810000,1.0,0,0.259838,1.747178,-0.983597,0.001185113,-0.000214443,-0.000570090,0.999999112
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67091907,1782981823593984850,2.032891,0.325600,0.013687,0.622061790,0.425342671,-0.511934989,0.412365504,-0.001456,-0.002597,0.009175,0.007257,-0.001914,-0.003895,0.000000,-0.000000,-9.810000,1.0,0,0.259837,1.747175,-0.983588,0.001188902,-0.000215355,-0.000572404,0.999999106
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67092907,1782981823594984850,2.032886,0.325592,0.013687,0.622061810,0.425342079,-0.511938884,0.412361249,-0.001012,-0.002608,0.009084,0.008150,-0.000754,-0.008175,0.000000,-0.000000,-9.810000,1.0,0,0.259836,1.747173,-0.983579,0.001193518,-0.000216201,-0.000575812,0.999999099
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67093907,1782981823595984850,2.032881,0.325584,0.013686,0.622062230,0.425342742,-0.511942600,0.412355317,-0.000778,-0.002668,0.009052,0.009248,0.001703,-0.009266,0.000000,-0.000000,-9.810000,1.0,0,0.259835,1.747170,-0.983570,0.001198623,-0.000215498,-0.000580612,0.999999090
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67094907,1782981823596984850,2.032875,0.325577,0.013685,0.622062107,0.425343823,-0.511947144,0.412348747,-0.000958,-0.002648,0.008929,0.009374,-0.002032,-0.011824,0.000000,-0.000000,-9.810000,1.0,0,0.259835,1.747167,-0.983561,0.001204040,-0.000215144,-0.000586572,0.999999080
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67095907,1782981823597984850,2.032870,0.325569,0.013685,0.622060171,0.425343753,-0.511953342,0.412344045,-0.001769,-0.002536,0.008677,0.008063,-0.008166,-0.009983,0.000000,-0.000000,-9.810000,1.0,0,0.259833,1.747164,-0.983553,0.001208838,-0.000218014,-0.000592318,0.999999070
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67096907,1782981823598984850,2.032865,0.325562,0.013685,0.622057038,0.425342570,-0.511960721,0.412340829,-0.002088,-0.002529,0.008538,0.007964,-0.011089,-0.009894,0.000000,-0.000000,-9.810000,1.0,0,0.259831,1.747162,-0.983544,0.001213289,-0.000223325,-0.000597610,0.999999060
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67097907,1782981823599984850,2.032860,0.325554,0.013686,0.622053628,0.425341012,-0.511967628,0.412339006,-0.002491,-0.002384,0.008172,0.006098,-0.010940,-0.006327,0.000000,-0.000000,-9.810000,1.0,0,0.259829,1.747160,-0.983536,0.001216750,-0.000229231,-0.000601879,0.999999052
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67098907,1782981823600984850,2.032855,0.325547,0.013687,0.622052213,0.425338178,-0.511972902,0.412337514,-0.002755,-0.002732,0.008403,0.009778,-0.006943,-0.000942,0.000000,-0.000000,-9.810000,1.0,0,0.259827,1.747157,-0.983528,0.001220787,-0.000233770,-0.000603660,0.999999045
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67099907,1782981823601982850,2.032850,0.325540,0.013689,0.622052415,0.425334105,-0.511977557,0.412335631,-0.002310,-0.001924,0.007347,0.000236,-0.000152,0.000006,0.000000,-0.000000,-9.810000,1.0,0,0.257474,1.746205,-0.986587,0.000582401,0.000222908,-0.000179039,0.999999790
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67100907,1782981823602982850,2.032844,0.325532,0.013690,0.622052236,0.425329976,-0.511983210,0.412333142,-0.002337,-0.001954,0.007244,0.000484,-0.000357,-0.000264,0.000000,-0.000000,-9.810000,1.0,0,0.257472,1.746202,-0.986578,0.000588394,0.000218656,-0.000180157,0.999999787
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67101907,1782981823603982850,2.032839,0.325525,0.013691,0.622049613,0.425328663,-0.511990961,0.412328829,-0.002332,-0.001961,0.007124,0.000578,-0.000577,-0.000933,0.000000,-0.000000,-9.810000,1.0,0,0.257470,1.746199,-0.986570,0.000593961,0.000213787,-0.000185863,0.999999783
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67102907,1782981823604982850,2.032834,0.325517,0.013691,0.622044959,0.425330339,-0.511999758,0.412323199,-0.002336,-0.001980,0.007044,0.000765,-0.000656,-0.001654,0.000000,-0.000000,-9.810000,1.0,0,0.257468,1.746196,-0.986561,0.000598425,0.000209022,-0.000195400,0.999999780
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67103907,1782981823605982850,2.032829,0.325510,0.013691,0.622040760,0.425332925,-0.512008589,0.412315900,-0.002369,-0.002013,0.006978,0.001285,-0.000449,-0.001978,0.000000,-0.000000,-9.810000,1.0,0,0.257467,1.746193,-0.986553,0.000603663,0.000205555,-0.000206175,0.999999775
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67104907,1782981823606982850,2.032823,0.325503,0.013690,0.622038519,0.425334841,-0.512016710,0.412307218,-0.002372,-0.002035,0.006862,0.001780,-0.000330,-0.002334,0.000000,-0.000000,-9.810000,1.0,0,0.257466,1.746190,-0.986545,0.000610610,0.000203843,-0.000216116,0.999999769
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67105907,1782981823607982850,2.032818,0.325496,0.013690,0.622036307,0.425336057,-0.512025276,0.412298664,-0.002486,-0.002066,0.006730,0.002056,-0.001137,-0.002465,0.000000,-0.000000,-9.810000,1.0,0,0.257465,1.746187,-0.986537,0.000618038,0.000201526,-0.000225728,0.999999763
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67106907,1782981823608982850,2.032812,0.325489,0.013691,0.622032746,0.425335214,-0.512035182,0.412292604,-0.002675,-0.002088,0.006596,0.002117,-0.002215,-0.002187,0.000000,-0.000000,-9.810000,1.0,0,0.257463,1.746184,-0.986529,0.000624982,0.000195774,-0.000233910,0.999999758
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67107907,1782981823609982850,2.032807,0.325483,0.013692,0.622028775,0.425332446,-0.512045306,0.412288878,-0.002815,-0.002101,0.006478,0.002424,-0.002863,-0.001781,0.000000,-0.000000,-9.810000,1.0,0,0.257460,1.746181,-0.986521,0.000631382,0.000187890,-0.000239965,0.999999754
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67108907,1782981823610982850,2.032801,0.325476,0.013694,0.622025857,0.425328804,-0.512054909,0.412285109,-0.002754,-0.002158,0.006396,0.003193,-0.002216,-0.002045,0.000000,-0.000000,-9.810000,1.0,0,0.257457,1.746178,-0.986513,0.000638470,0.000180525,-0.000244836,0.999999750
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67109907,1782981823611982850,2.032795,0.325469,0.013695,0.622024332,0.425326523,-0.512063901,0.412278596,-0.002605,-0.002192,0.006300,0.003948,-0.001628,-0.003310,0.000000,-0.000000,-9.810000,1.0,0,0.257455,1.746174,-0.986505,0.000646883,0.000175982,-0.000251113,0.999999744
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67110907,1782981823612982850,2.032790,0.325463,0.013695,0.622022659,0.425325258,-0.512073691,0.412270265,-0.002662,-0.002242,0.006207,0.004681,-0.002247,-0.003798,0.000000,-0.000000,-9.810000,1.0,0,0.257453,1.746171,-0.986498,0.000656185,0.000172061,-0.000259344,0.999999736
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67111907,1782981823613982850,2.032784,0.325456,0.013696,0.622020121,0.425323301,-0.512084796,0.412262320,-0.002726,-0.002259,0.006077,0.004874,-0.003223,-0.004614,0.000000,-0.000000,-9.810000,1.0,0,0.257451,1.746167,-0.986490,0.000665803,0.000166430,-0.000267858,0.999999729
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67112907,1782981823614982850,2.032778,0.325450,0.013697,0.622016961,0.425321613,-0.512096403,0.412254413,-0.002740,-0.002311,0.006024,0.005533,-0.003007,-0.004858,0.000000,-0.000000,-9.810000,1.0,0,0.257449,1.746164,-0.986482,0.000675216,0.000160262,-0.000276992,0.999999721
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67113907,1782981823615982850,2.032773,0.325444,0.013698,0.622014191,0.425319867,-0.512107637,0.412246437,-0.002832,-0.002288,0.005924,0.005479,-0.003737,-0.005218,0.000000,-0.000000,-9.810000,1.0,0,0.257446,1.746161,-0.986475,0.000684705,0.000154532,-0.000285806,0.999999713
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67114907,1782981823616982850,2.032767,0.325438,0.013699,0.622010926,0.425318252,-0.512119288,0.412238557,-0.002784,-0.002392,0.005948,0.006666,-0.003673,-0.006110,0.000000,-0.000000,-9.810000,1.0,0,0.257444,1.746157,-0.986468,0.000694039,0.000148302,-0.000295034,0.999999705
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67115907,1782981823617982850,2.032761,0.325431,0.013700,0.622007928,0.425316246,-0.512132140,0.412229183,-0.002847,-0.002512,0.005969,0.008179,-0.004912,-0.006902,0.000000,-0.000000,-9.810000,1.0,0,0.257442,1.746153,-0.986460,0.000705125,0.000141936,-0.000305166,0.999999695
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67116907,1782981823618982850,2.032755,0.325425,0.013701,0.622004674,0.425312810,-0.512146976,0.412219207,-0.002960,-0.002644,0.006008,0.010004,-0.005977,-0.007166,0.000000,-0.000000,-9.810000,1.0,0,0.257440,1.746149,-0.986452,0.000718054,0.000133872,-0.000315645,0.999999683
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67117907,1782981823619982850,2.032748,0.325419,0.013702,0.622002035,0.425307926,-0.512162128,0.412209401,-0.003175,-0.002662,0.005913,0.010342,-0.006440,-0.006015,0.000000,-0.000000,-9.810000,1.0,0,0.257437,1.746145,-0.986445,0.000732007,0.000125255,-0.000325006,0.999999671
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67118907,1782981823620982850,2.032742,0.325412,0.013704,0.621999852,0.425302140,-0.512175856,0.412201609,-0.003369,-0.002593,0.005718,0.009513,-0.006911,-0.004796,0.000000,-0.000000,-9.810000,1.0,0,0.257433,1.746141,-0.986437,0.000744752,0.000116528,-0.000331993,0.999999661
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67119907,1782981823621982850,2.032736,0.325406,0.013706,0.621997344,0.425296824,-0.512188522,0.412195140,-0.003305,-0.002543,0.005599,0.009121,-0.006766,-0.005679,0.000000,-0.000000,-9.810000,1.0,0,0.257430,1.746137,-0.986430,0.000755848,0.000107927,-0.000338295,0.999999651
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67120907,1782981823622982850,2.032730,0.325401,0.013709,0.621994751,0.425292508,-0.512200718,0.412188351,-0.003275,-0.002580,0.005581,0.009554,-0.006368,-0.005980,0.000000,-0.000000,-9.810000,1.0,0,0.257427,1.746134,-0.986423,0.000766397,0.000100122,-0.000345224,0.999999642
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67121907,1782981823623982850,2.032724,0.325395,0.013710,0.621992279,0.425289175,-0.512213299,0.412179887,-0.002883,-0.002729,0.005697,0.011369,-0.005735,-0.009602,0.000000,-0.000000,-9.810000,1.0,0,0.257424,1.746130,-0.986417,0.000777696,0.000093259,-0.000353730,0.999999631
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67122907,1782981823624982850,2.032718,0.325389,0.013711,0.621989898,0.425286920,-0.512227071,0.412168691,-0.002821,-0.002887,0.005780,0.013090,-0.005389,-0.010224,0.000000,-0.000000,-9.810000,1.0,0,0.257422,1.746126,-0.986410,0.000790687,0.000087310,-0.000364757,0.999999617
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67123907,1782981823625982850,2.032712,0.325383,0.013712,0.621987520,0.425284958,-0.512241355,0.412156553,-0.002638,-0.002947,0.005716,0.013599,-0.006195,-0.012981,0.000000,-0.000000,-9.810000,1.0,0,0.257420,1.746122,-0.986402,0.000804334,0.000081565,-0.000376659,0.999999602
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67124907,1782981823626982850,2.032706,0.325378,0.013712,0.621983398,0.425283342,-0.512257410,0.412144486,-0.002888,-0.002991,0.005614,0.013999,-0.009640,-0.013494,0.000000,-0.000000,-9.810000,1.0,0,0.257418,1.746118,-0.986396,0.000817793,0.000073939,-0.000390212,0.999999587
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67125907,1782981823627982850,2.032700,0.325372,0.013714,0.621977759,0.425280221,-0.512274909,0.412134467,-0.003205,-0.002983,0.005464,0.013727,-0.012591,-0.012945,0.000000,-0.000000,-9.810000,1.0,0,0.257415,1.746114,-0.986389,0.000830735,0.000063147,-0.000403024,0.999999572
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67126907,1782981823628982850,2.032694,0.325367,0.013716,0.621971639,0.425275510,-0.512292988,0.412126091,-0.003543,-0.003106,0.005471,0.014893,-0.014443,-0.011311,0.000000,-0.000000,-9.810000,1.0,0,0.257412,1.746110,-0.986382,0.000843519,0.000050391,-0.000414449,0.999999557
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67127907,1782981823629982850,2.032688,0.325362,0.013719,0.621966652,0.425269205,-0.512310091,0.412118864,-0.003770,-0.003108,0.005329,0.014677,-0.013575,-0.008432,0.000000,-0.000000,-9.810000,1.0,0,0.257408,1.746106,-0.986376,0.000856457,0.000037677,-0.000423411,0.999999543
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67128907,1782981823630982850,2.032682,0.325357,0.013721,0.621963566,0.425262321,-0.512324769,0.412112378,-0.003867,-0.003182,0.005269,0.015271,-0.011699,-0.005945,0.000000,-0.000000,-9.810000,1.0,0,0.257404,1.746102,-0.986370,0.000868983,0.000026888,-0.000429823,0.999999530
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67129907,1782981823631982850,2.032676,0.325352,0.013725,0.621962474,0.425253847,-0.512337227,0.412107281,-0.004359,-0.003222,0.005177,0.015215,-0.011669,-0.001015,0.000000,-0.000000,-9.810000,1.0,0,0.257399,1.746098,-0.986364,0.000881338,0.000017252,-0.000432771,0.999999518
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67130907,1782981823632982850,2.032670,0.325347,0.013728,0.621962831,0.425244012,-0.512348201,0.412103249,-0.004289,-0.003318,0.005210,0.016276,-0.010732,-0.000824,0.000000,-0.000000,-9.810000,1.0,0,0.257394,1.746094,-0.986358,0.000893694,0.000008267,-0.000433098,0.999999507
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67131907,1782981823633982850,2.032663,0.325342,0.013732,0.621962752,0.425235287,-0.512359638,0.412098153,-0.003989,-0.003273,0.005088,0.016111,-0.012044,-0.004876,0.000000,-0.000000,-9.810000,1.0,0,0.257390,1.746090,-0.986352,0.000906162,-0.000000319,-0.000435037,0.999999495
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67132907,1782981823634982850,2.032658,0.325337,0.013734,0.621959792,0.425228946,-0.512373452,0.412091989,-0.003598,-0.003202,0.004925,0.015897,-0.014783,-0.011024,0.000000,-0.000000,-9.810000,1.0,0,0.257386,1.746086,-0.986346,0.000917894,-0.000010420,-0.000441212,0.999999481
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67133907,1782981823635982850,2.032652,0.325333,0.013737,0.621954223,0.425224221,-0.512389919,0.412084795,-0.003398,-0.003227,0.004861,0.016947,-0.017165,-0.014982,0.000000,-0.000000,-9.810000,1.0,0,0.257382,1.746082,-0.986341,0.000929491,-0.000022399,-0.000451125,0.999999466
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67134907,1782981823636982850,2.032647,0.325328,0.013739,0.621948174,0.425220171,-0.512407701,0.412075992,-0.003096,-0.003472,0.005017,0.019566,-0.015972,-0.017196,0.000000,-0.000000,-9.810000,1.0,0,0.257379,1.746078,-0.986335,0.000942105,-0.000034478,-0.000463027,0.999999448
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67135907,1782981823637982850,2.032641,0.325324,0.013741,0.621943800,0.425215979,-0.512425030,0.412065370,-0.003102,-0.003761,0.005224,0.022372,-0.014196,-0.015800,0.000000,-0.000000,-9.810000,1.0,0,0.257377,1.746074,-0.986329,0.000956421,-0.000044703,-0.000474872,0.999999429
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67136907,1782981823638982850,2.032634,0.325319,0.013743,0.621941058,0.425209683,-0.512441796,0.412055155,-0.003768,-0.003942,0.005313,0.024237,-0.016740,-0.011504,0.000000,-0.000000,-9.810000,1.0,0,0.257373,1.746069,-0.986323,0.000971996,-0.000054785,-0.000484275,0.999999409
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67137907,1782981823639982850,2.032628,0.325315,0.013746,0.621938762,0.425200571,-0.512458649,0.412047066,-0.004412,-0.003987,0.005263,0.024829,-0.020269,-0.008291,0.000000,-0.000000,-9.810000,1.0,0,0.257369,1.746065,-0.986318,0.000987911,-0.000066760,-0.000490685,0.999999389
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67138907,1782981823640982850,2.032621,0.325310,0.013750,0.621935339,0.425189266,-0.512476749,0.412041386,-0.005006,-0.003980,0.005127,0.024579,-0.026391,-0.007688,0.000000,-0.000000,-9.810000,1.0,0,0.257364,1.746060,-0.986312,0.001003515,-0.000082017,-0.000495492,0.999999370
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67139907,1782981823641982850,2.032615,0.325306,0.013754,0.621930155,0.425178813,-0.512495940,0.412036128,-0.004422,-0.003862,0.004903,0.023399,-0.025482,-0.012476,0.000000,-0.000000,-9.810000,1.0,0,0.257359,1.746056,-0.986307,0.001018159,-0.000098682,-0.000501812,0.999999351
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67140907,1782981823642982850,2.032609,0.325302,0.013757,0.621924563,0.425171151,-0.512514578,0.412029293,-0.003846,-0.003870,0.004824,0.023444,-0.022418,-0.015358,0.000000,-0.000000,-9.810000,1.0,0,0.257355,1.746051,-0.986302,0.001031950,-0.000113388,-0.000510621,0.999999331
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67141907,1782981823643982850,2.032603,0.325298,0.013759,0.621920304,0.425165283,-0.512531935,0.412020186,-0.003253,-0.004088,0.004987,0.025808,-0.017552,-0.016772,0.000000,-0.000000,-9.810000,1.0,0,0.257351,1.746047,-0.986296,0.001046241,-0.000124908,-0.000520611,0.999999309
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67142907,1782981823644982850,2.032597,0.325294,0.013761,0.621917321,0.425158860,-0.512548811,0.412010322,-0.003694,-0.004262,0.005048,0.027652,-0.019744,-0.014017,0.000000,-0.000000,-9.810000,1.0,0,0.257348,1.746043,-0.986291,0.001061609,-0.000135383,-0.000529903,0.999999287
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67143907,1782981823645982850,2.032590,0.325290,0.013764,0.621914730,0.425149965,-0.512565796,0.412002283,-0.004394,-0.004315,0.004980,0.028118,-0.023189,-0.010191,0.000000,-0.000000,-9.810000,1.0,0,0.257344,1.746038,-0.986286,0.001077316,-0.000147523,-0.000536602,0.999999265
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67144907,1782981823646982850,2.032584,0.325286,0.013768,0.621910945,0.425140217,-0.512583336,0.411996234,-0.004676,-0.004218,0.004751,0.026734,-0.027570,-0.011444,0.000000,-0.000000,-9.810000,1.0,0,0.257339,1.746034,-0.986281,0.001091965,-0.000161817,-0.000542489,0.999999244
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67145907,1782981823647982850,2.032578,0.325283,0.013771,0.621906320,0.425130736,-0.512602071,0.411989688,-0.004470,-0.004525,0.005015,0.030092,-0.028507,-0.013983,0.000000,-0.000000,-9.810000,1.0,0,0.257335,1.746029,-0.986277,0.001106949,-0.000176963,-0.000549647,0.999999221
646dcb30-e3d3-84a9-4e07-4ccad96d36ff,67146907,1782981823648982850,2.032572,0.325279,0.013775,0.621901423,0.425120214,-0.512622751,0.411982206,-0.004736,-0.004893,0.005322,0.034261,-0.032706,-0.014568,0.000000,-0.000000,-9.810000,1.0,0,0.257330,1.746024,-0.986272,0.001123762,-0.000193489,-0.000557556,0.999999194
